opportunity_id,product,account,deal_stage,engage_date,close_date,close_value
QKKZQJ46,mg special,zencorporation,won,2017-03-25,2017-06-16,52.0
VRYR5A81,gtx basic,finhigh,engaging,2017-03-25,,
M52B4VC5,mg special,globex corporation,lost,2017-03-26,2017-04-04,0.0
Z72Y3C3C,mg special,dontechi,won,2017-03-26,2017-04-04,54.0
FQPPZ9NQ,mg advanced,donware,won,2017-03-26,2017-05-25,3822.0
DUHS8KVY,gtx plus basic,the new york inquirer,won,2017-03-26,2017-04-05,971.0
M72CT8RN,gtx plus pro,donware,won,2017-03-26,2017-04-05,6024.0
XBFTCRLN,gtxpro,stanredtax,won,2017-03-26,2017-04-04,4820.0
3ZILMRQK,gtx plus pro,kinnamplus,lost,2017-03-26,2017-05-28,0.0
FZ72CGOI,gtxpro,plussunin,lost,2017-03-26,2017-06-25,0.0
72HZ4LDT,mg advanced,ganjaflex,won,2017-03-26,2017-04-02,2940.0
J6OQS0AU,mg advanced,,engaging,2017-03-26,,
4X3LNCWH,mg special,doncon,won,2017-03-26,2017-04-04,49.0
97PFKCPG,gtxpro,,engaging,2017-03-26,,
FB9M4FR7,mg special,,engaging,2017-03-26,,
CMPFB2PS,gtx basic,conecom,lost,2017-03-26,2017-04-02,0.0
61HW4ELT,gtx plus basic,finjob,lost,2017-03-26,2017-05-31,0.0
F481S8G3,gtx basic,j texon,won,2017-03-26,2017-05-22,545.0
5G4I94TF,gtx plus pro,statholdings,engaging,2017-03-26,,
677XNEFB,mg special,y corporation,won,2017-03-26,2017-06-18,58.0
7L0S5EON,mg advanced,streethex,lost,2017-03-26,2017-04-03,0.0
A3D8MRDX,gtxpro,dontechi,won,2017-03-26,2017-05-12,4280.0
YE6R6I1K,mg advanced,umbrella corporation,won,2017-03-26,2017-05-29,2880.0
JXUXBANJ,gtk 500,y corporation,won,2017-03-26,2017-04-05,25288.0
UWPUJESS,mg special,hottechi,lost,2017-03-26,2017-05-25,0.0
HSTXUOVW,mg special,hatfan,lost,2017-03-26,2017-05-06,0.0
2ZT298DY,gtx basic,goodsilron,lost,2017-03-26,2017-04-04,0.0
Z769EPTS,gtx basic,hottechi,lost,2017-03-26,2017-05-14,0.0
GOIVV4OG,mg advanced,zumgoity,won,2017-03-27,2017-05-29,3267.0
CJOU1RYX,gtx plus pro,betasoloin,won,2017-03-27,2017-06-09,5182.0
5OVTFUNQ,gtxpro,cancity,lost,2017-03-27,2017-04-05,0.0
0RNYAI6O,mg special,statholdings,lost,2017-03-27,2017-04-07,0.0
NSI9TMQ1,gtxpro,zencorporation,lost,2017-03-27,2017-05-31,0.0
2QQD7411,gtx basic,y corporation,won,2017-03-27,2017-05-25,540.0
XR57MBVC,mg advanced,finjob,won,2017-03-27,2017-05-01,3492.0
8BY9YRL9,gtx plus pro,dambase,won,2017-03-27,2017-06-26,5991.0
7PWQUE7O,gtx basic,lexiqvolax,lost,2017-03-27,2017-04-02,0.0
ELCQKUQU,mg advanced,konex,lost,2017-03-27,2017-04-06,0.0
CVPH0J04,gtxpro,sunnamplex,won,2017-03-27,2017-06-26,4968.0
H8CLNRM2,gtxpro,konex,won,2017-03-27,2017-05-26,5006.0
MJBD6V39,mg special,conecom,lost,2017-03-27,2017-05-01,0.0
GQQ01OO5,gtx plus pro,zotware,lost,2017-03-27,2017-05-15,0.0
B85LVFR1,gtxpro,mathtouch,won,2017-03-27,2017-04-05,5363.0
U8XA7JCO,mg special,dambase,won,2017-03-27,2017-06-28,49.0
0QPZIIPF,gtx plus basic,donware,engaging,2017-03-27,,
2GR73FEV,gtx plus basic,fasehatice,lost,2017-03-27,2017-04-03,0.0
AV4ZPXE3,mg advanced,doncon,won,2017-03-27,2017-04-03,4253.0
X8QV83G1,mg special,codehow,lost,2017-03-28,2017-04-08,0.0
T1ZYZ70B,mg special,codehow,lost,2017-03-28,2017-06-08,0.0
RO6QLRCX,gtx basic,plussunin,won,2017-03-28,2017-05-30,422.0
6FT804V9,gtx basic,hottechi,lost,2017-03-28,2017-04-06,0.0
SKTAI2GS,gtx plus basic,codehow,won,2017-03-28,2017-04-08,1056.0
YIGSYPWD,gtxpro,bioplex,lost,2017-03-28,2017-04-07,0.0
9IP0C0IR,gtxpro,ganjaflex,lost,2017-03-28,2017-05-28,0.0
E06J9PDT,gtxpro,dontechi,lost,2017-03-28,2017-04-06,0.0
3OLESA9M,mg advanced,inity,lost,2017-03-28,2017-04-03,0.0
3O7PIS8O,mg advanced,warephase,won,2017-03-28,2017-04-09,3665.0
FAV4HHP4,gtxpro,donquadtech,won,2017-03-28,2017-06-03,4329.0
LOMFB71Q,mg special,finhigh,lost,2017-03-28,2017-04-03,0.0
C334XDK8,mg special,goodsilron,won,2017-03-28,2017-04-08,58.0
R707GGNA,gtx plus pro,y corporation,won,2017-03-28,2017-06-26,7356.0
EP81D4IN,gtxpro,fasehatice,won,2017-03-28,2017-06-25,4066.0
UWZ7DFKY,mg special,condax,won,2017-03-28,2017-06-06,55.0
7SH51ME1,mg advanced,zoomit,won,2017-03-28,2017-06-27,3738.0
DFFEQ87N,mg special,scottech,engaging,2017-03-28,,
QPH1YUAN,gtx basic,hottechi,lost,2017-03-28,2017-04-04,0.0
7PV7V1RP,mg advanced,labdrill,lost,2017-03-28,2017-05-26,0.0
C2WEF4XH,gtx plus basic,y corporation,won,2017-03-28,2017-05-15,888.0
5G645WYV,gtx plus pro,bioholding,won,2017-03-28,2017-04-07,5447.0
5M3Z5DS4,gtx plus pro,globex corporation,won,2017-03-28,2017-04-05,5972.0
CR20TBUT,gtxpro,cheers,won,2017-03-28,2017-04-02,4855.0
M5E8U8HP,mg advanced,xx zobam,won,2017-03-28,2017-05-29,3395.0
BXK5HGEY,mg special,,engaging,2017-03-28,,
XXUGTDX7,mg special,,engaging,2017-03-28,,
LWXHKI88,mg special,,engaging,2017-03-28,,
9VEB4KWV,mg special,bioplex,lost,2017-03-28,2017-04-07,0.0
9S7VQ79A,gtx plus basic,goodsilron,won,2017-03-28,2017-03-30,1084.0
1MQFYGEE,mg advanced,inity,won,2017-03-29,2017-06-03,3670.0
4G10PCOZ,gtx plus basic,initech,lost,2017-03-29,2017-04-02,0.0
DLZYL69K,gtx plus pro,gekko co,won,2017-03-29,2017-06-02,5304.0
KYQ50DTU,gtx plus pro,treequote,lost,2017-03-29,2017-04-06,0.0
FRIVBOOA,gtxpro,conecom,won,2017-03-29,2017-06-16,3844.0
7ASDRLM5,gtx basic,acme corporation,won,2017-03-29,2017-05-11,549.0
0HB6OUIN,gtxpro,condax,lost,2017-03-29,2017-05-20,0.0
UWK0KA56,mg advanced,stanredtax,lost,2017-03-29,2017-04-05,0.0
CCVCBR83,gtx basic,hottechi,won,2017-03-29,2017-04-05,553.0
I6U62W0R,gtx basic,,engaging,2017-03-29,,
SV2VJ3VH,gtx plus basic,plexzap,lost,2017-03-29,2017-05-05,0.0
ASL3FJZP,mg advanced,faxquote,won,2017-03-29,2017-04-07,3523.0
EB89ONZN,gtxpro,funholding,engaging,2017-03-29,,
0S4K915N,gtx basic,konex,lost,2017-03-29,2017-05-20,0.0
8IJOC37Z,gtx basic,hottechi,won,2017-03-29,2017-06-28,424.0
28BIO7F9,gtx basic,konmatfix,won,2017-03-29,2017-06-02,490.0
9B5T5QTA,gtxpro,konex,lost,2017-03-29,2017-04-04,0.0
9ZDFLOKA,mg special,green plus,won,2017-03-29,2017-04-07,48.0
8FXUNDUS,mg advanced,hottechi,won,2017-03-29,2017-05-26,3982.0
MLC5KY2R,mg advanced,finjob,lost,2017-03-29,2017-06-11,0.0
98YPUABG,gtx plus pro,sonron,lost,2017-03-29,2017-04-06,0.0
181X64EU,gtx plus basic,goodsilron,won,2017-03-29,2017-04-09,1176.0
XLKL4EI0,gtx basic,betasoloin,lost,2017-03-29,2017-04-10,0.0
5RUF6451,gtx basic,kinnamplus,won,2017-03-29,2017-04-04,589.0
G67668KN,gtx plus pro,singletechno,lost,2017-03-29,2017-05-16,0.0
4SAUJMOI,gtx basic,vehement capital partners,lost,2017-03-30,2017-04-01,0.0
B2H3P25L,gtx plus pro,xx zobam,lost,2017-03-30,2017-04-07,0.0
DF19VWL4,gtxpro,the new york inquirer,won,2017-03-30,2017-04-06,4276.0
ZIZXHX09,mg advanced,silis,won,2017-03-30,2017-04-07,3390.0
70GGNRPB,gtx basic,bioholding,lost,2017-03-30,2017-04-11,0.0
0VYX8TN3,mg special,dambase,lost,2017-03-30,2017-04-09,0.0
JPJ3A9T8,gtx basic,dontechi,won,2017-03-30,2017-05-19,541.0
1A86ZD0B,gtx plus pro,ganjaflex,won,2017-03-30,2017-06-26,5189.0
PMQ4M2UX,gtxpro,ganjaflex,lost,2017-03-30,2017-04-07,0.0
OFQCCQ6I,gtx plus pro,xx zobam,won,2017-03-30,2017-06-23,6920.0
3Z2BQVQ7,gtx basic,condax,lost,2017-03-30,2017-04-01,0.0
57FO8KSQ,gtx plus basic,isdom,lost,2017-03-30,2017-04-07,0.0
3VQOFPW7,mg advanced,globex corporation,lost,2017-03-30,2017-05-17,0.0
HMKFBTYR,gtx basic,bioholding,won,2017-03-30,2017-06-20,600.0
RMO3I92N,gtx plus basic,bubba gump,lost,2017-03-30,2017-04-11,0.0
2AV40FHB,gtxpro,konex,lost,2017-03-30,2017-04-01,0.0
OUR875IK,gtx basic,xx zobam,won,2017-03-30,2017-04-06,564.0
LUFY70BU,gtk 500,goodsilron,lost,2017-03-30,2017-04-04,0.0
1OUHMFJV,gtx plus basic,zathunicon,won,2017-03-30,2017-05-31,1037.0
GMNQUFQZ,gtx basic,hottechi,won,2017-03-30,2017-04-01,500.0
YWF7W7H8,gtx plus pro,hottechi,won,2017-03-30,2017-04-07,5728.0
120BESB3,mg advanced,kan code,lost,2017-03-30,2017-04-09,0.0
HPSSENGT,gtxpro,statholdings,lost,2017-03-30,2017-04-06,0.0
8TXOC3S3,mg advanced,scottech,lost,2017-03-30,2017-04-11,0.0
N55VF08D,mg special,finhigh,won,2017-03-30,2017-05-20,54.0
265SZR01,gtx basic,xx holding,won,2017-03-30,2017-06-19,501.0
NFMCPYOV,gtx basic,finjob,engaging,2017-03-30,,
NKO2JRRS,gtx plus pro,umbrella corporation,won,2017-03-30,2017-04-08,6155.0
WW3NDCO2,gtx plus pro,zathunicon,won,2017-03-30,2017-04-08,4668.0
DGPI60HG,gtx plus pro,zumgoity,won,2017-03-30,2017-06-09,5017.0
06DUY829,mg special,ron tech,won,2017-03-30,2017-04-08,59.0
2VDN72EP,gtx basic,,engaging,2017-03-30,,
HOG5OE78,gtxpro,fasehatice,lost,2017-03-30,2017-04-08,0.0
PLM5WEY4,mg advanced,plexzap,won,2017-03-30,2017-04-06,3316.0
Z9QZKUV5,gtx basic,zumgoity,engaging,2017-03-30,,
EWQVZB85,gtx plus pro,plexzap,won,2017-03-30,2017-04-10,6227.0
SFFFNT6B,mg special,treequote,lost,2017-03-31,2017-04-07,0.0
99AAJPQN,mg special,condax,won,2017-03-31,2017-06-15,58.0
JW2FHT1G,mg advanced,dambase,won,2017-03-31,2017-04-08,3626.0
08KE6ZQN,mg advanced,vehement capital partners,won,2017-03-31,2017-04-01,2819.0
WW1WV7IT,gtxpro,cancity,engaging,2017-03-31,,
0WVCRCOU,gtxpro,xx zobam,lost,2017-03-31,2017-04-01,0.0
V5QIL0HU,gtxpro,zencorporation,lost,2017-03-31,2017-04-07,0.0
T0VJ4AMX,gtx basic,green plus,engaging,2017-03-31,,
WLS5J30E,mg special,inity,engaging,2017-03-31,,
F52YEFJ8,gtx plus pro,globex corporation,lost,2017-03-31,2017-04-02,0.0
OZDJFUHH,gtx plus basic,fasehatice,won,2017-03-31,2017-04-09,901.0
BUPUP2TV,mg advanced,doncon,won,2017-03-31,2017-06-04,3438.0
HTQO5XIW,gtx basic,faxquote,won,2017-03-31,2017-04-08,589.0
XCBKZWDX,mg special,plusstrip,lost,2017-03-31,2017-06-20,0.0
W7F056RK,gtxpro,sunnamplex,won,2017-03-31,2017-04-01,5073.0
LIQZNH9U,gtx plus pro,,engaging,2017-03-31,,
P9LE92UR,mg special,,engaging,2017-03-31,,
9LZICBEV,mg advanced,hottechi,lost,2017-03-31,2017-04-01,0.0
YAKIMBKC,gtx basic,konex,won,2017-03-31,2017-04-02,609.0
FHU2WQ2K,mg special,goodsilron,won,2017-03-31,2017-04-01,55.0
VF651O1V,mg special,fasehatice,lost,2017-03-31,2017-04-12,0.0
ISHAZTWG,gtx plus basic,green plus,lost,2017-03-31,2017-04-12,0.0
0XIPT9AX,gtx plus pro,condax,won,2017-03-31,2017-04-10,5637.0
UURLD9W8,gtx plus pro,plexzap,won,2017-03-31,2017-04-11,5793.0
Y975VCYM,mg special,massive dynamic,lost,2017-03-31,2017-04-12,0.0
OPYWK3XE,gtx basic,j texon,lost,2017-03-31,2017-04-05,0.0
2VTBUOXA,mg advanced,dalttechnology,lost,2017-03-31,2017-05-30,0.0
6YEF304L,gtx basic,hottechi,won,2017-03-31,2017-04-07,520.0
6AALZVSE,mg advanced,finjob,won,2017-03-31,2017-04-02,4080.0
JF9CTPPZ,gtx basic,inity,won,2017-03-31,2017-06-30,526.0
LAH7932Y,mg special,scottech,won,2017-03-31,2017-05-17,57.0
DOGKQHQP,gtxpro,,engaging,2017-03-31,,
CLOSEH5L,mg advanced,xx holding,lost,2017-03-31,2017-04-09,0.0
ZT6XPQR0,mg special,y corporation,won,2017-03-31,2017-06-28,54.0
MUHI7FIM,mg advanced,sunnamplex,won,2017-03-31,2017-04-12,3367.0
G3SJ8X1K,mg advanced,,engaging,2017-03-31,,
1WSLRC69,gtx basic,dalttechnology,won,2017-03-31,2017-04-06,430.0
ZZJ4I52J,gtx basic,hottechi,won,2017-04-01,2017-05-05,518.0
IGVGV1O5,gtx plus basic,umbrella corporation,lost,2017-04-01,2017-04-12,0.0
JW4Q5F4Z,mg special,,engaging,2017-04-01,,
O5OCDKVH,gtx plus basic,zotware,lost,2017-04-01,2017-04-11,0.0
KKRJ6TBY,gtxpro,scotfind,engaging,2017-04-01,,
TNUCQKW6,gtxpro,massive dynamic,lost,2017-04-01,2017-04-03,0.0
T4NRIY5R,gtx plus pro,bioholding,won,2017-04-01,2017-04-08,5798.0
5PA21ZHE,gtxpro,betatech,won,2017-04-01,2017-04-10,4685.0
MCR8YCCY,mg advanced,genco pura olive oil company,won,2017-04-01,2017-06-17,3228.0
N4PVP6C0,gtx basic,initech,lost,2017-04-01,2017-04-03,0.0
8INCUUGJ,gtx basic,plexzap,won,2017-04-01,2017-06-22,452.0
CKSNW8DU,gtx plus basic,condax,lost,2017-04-01,2017-04-11,0.0
MIY4MF3R,mg advanced,,engaging,2017-04-01,,
JFB4WY8C,gtx basic,dontechi,won,2017-04-01,2017-04-08,565.0
BP7JRV1O,gtx plus basic,warephase,won,2017-04-01,2017-06-05,1184.0
OREPAY0O,gtx plus basic,hatfan,won,2017-04-01,2017-06-22,1150.0
YLK0MRJ3,gtx basic,iselectrics,engaging,2017-04-01,,
XBSZ29VJ,gtx plus basic,singletechno,won,2017-04-01,2017-05-24,1110.0
8BRN98H6,mg advanced,zumgoity,lost,2017-04-01,2017-04-10,0.0
VZS17M7X,mg advanced,j texon,won,2017-04-01,2017-04-06,3817.0
49USIHDH,mg advanced,rundofase,lost,2017-04-01,2017-04-10,0.0
A89TBOY5,mg advanced,bioholding,lost,2017-04-01,2017-04-06,0.0
26XU4887,gtx basic,hottechi,won,2017-04-01,2017-04-10,531.0
QQTQFG9A,gtx plus pro,the new york inquirer,lost,2017-04-01,2017-04-04,0.0
7O00H1TC,mg advanced,ontomedia,lost,2017-04-01,2017-04-02,0.0
LGTIXQ46,mg special,blackzim,won,2017-04-01,2017-04-07,51.0
H6I16U57,mg advanced,sunnamplex,engaging,2017-04-01,,
KJBYGG1S,gtxpro,mathtouch,won,2017-04-01,2017-05-12,5106.0
IXBUR07V,mg advanced,genco pura olive oil company,lost,2017-04-01,2017-04-13,0.0
B6UWHOD4,mg special,stanredtax,won,2017-04-01,2017-04-02,60.0
20CVXRTX,gtxpro,kinnamplus,engaging,2017-04-01,,
FJ6QV5XK,gtxpro,y corporation,lost,2017-04-01,2017-04-09,0.0
4DUMR5WD,gtx plus pro,zotware,lost,2017-04-01,2017-04-09,0.0
AW3L4BTT,gtx plus basic,hottechi,lost,2017-04-01,2017-04-02,0.0
RH805ELL,gtxpro,hatfan,won,2017-04-01,2017-06-29,5079.0
7RI58VF7,gtx basic,streethex,won,2017-04-02,2017-06-20,460.0
VK9KN5PT,mg advanced,,engaging,2017-04-02,,
R15SXOZA,gtx plus basic,iselectrics,lost,2017-04-02,2017-06-24,0.0
H00Y9555,mg advanced,domzoom,won,2017-04-02,2017-04-10,3343.0
RJYMI03Q,gtx plus pro,xx zobam,won,2017-04-02,2017-05-28,5125.0
5PJJCTJ9,mg advanced,bioholding,won,2017-04-02,2017-04-11,3263.0
J60KKQ4B,gtx plus basic,fasehatice,won,2017-04-02,2017-04-08,976.0
X2QRD0DC,gtxpro,plussunin,won,2017-04-02,2017-04-09,4746.0
4KIZ9WJ0,gtx plus basic,conecom,lost,2017-04-02,2017-04-03,0.0
6RQCLF28,gtx basic,codehow,won,2017-04-02,2017-04-11,507.0
DQ7GS2BN,gtx plus pro,,engaging,2017-04-02,,
T8WC5X1B,gtx basic,konex,lost,2017-04-02,2017-04-14,0.0
HO6M5P37,gtxpro,fasehatice,won,2017-04-02,2017-04-09,5693.0
D5VY17OP,gtxpro,,engaging,2017-04-02,,
0J21WQH1,gtx plus basic,fasehatice,lost,2017-04-02,2017-04-14,0.0
N88UFF5K,gtx basic,labdrill,lost,2017-04-02,2017-04-03,0.0
OV08QE7X,gtx basic,cheers,won,2017-04-02,2017-04-10,488.0
WJLJIWYS,gtx basic,rantouch,won,2017-04-02,2017-05-20,605.0
BED55OSG,gtxpro,,engaging,2017-04-02,,
QJ25CASO,gtx plus pro,xx holding,lost,2017-04-02,2017-05-15,0.0
GJQXUDI3,gtx plus basic,funholding,won,2017-04-02,2017-04-11,949.0
OOGOZGGV,gtx plus basic,faxquote,won,2017-04-02,2017-04-04,882.0
C9XJ9KHD,gtx plus basic,goodsilron,won,2017-04-02,2017-06-22,1096.0
IWAKTMEB,gtx basic,donware,lost,2017-04-02,2017-04-10,0.0
AKT5EF0X,gtx basic,donware,won,2017-04-02,2017-08-04,572.0
89064N0X,mg advanced,bluth company,lost,2017-04-02,2017-04-07,0.0
V7YVW4U0,gtxpro,kinnamplus,won,2017-04-02,2017-04-12,3731.0
TBJ99S41,mg special,konmatfix,lost,2017-04-02,2017-04-12,0.0
QWLH0WD8,gtx plus basic,hottechi,won,2017-04-02,2017-06-13,1214.0
JZTX4MXK,gtxpro,sunnamplex,won,2017-04-02,2017-04-03,4444.0
4AHNCJ2Y,gtx basic,rangreen,won,2017-04-03,2017-06-27,524.0
H5VBBEVI,gtx plus basic,,engaging,2017-04-03,,
MB7G8DWS,gtx plus pro,,engaging,2017-04-03,,
JK75NQBD,gtx plus basic,bubba gump,won,2017-04-03,2017-05-20,997.0
U1BDEL90,mg advanced,betasoloin,won,2017-04-03,2017-04-10,2794.0
A9C9YCSN,mg special,rangreen,won,2017-04-03,2017-04-09,53.0
524GC3WL,mg advanced,globex corporation,won,2017-04-03,2017-04-13,3141.0
T4ZW6SS4,mg special,silis,lost,2017-04-03,2017-04-15,0.0
FH4VP5CL,gtx plus basic,bioplex,won,2017-04-03,2017-06-26,1109.0
K9MMOXUC,gtx plus pro,iselectrics,won,2017-04-03,2017-04-14,5691.0
2HS1C21I,gtxpro,,engaging,2017-04-03,,
LV5SEMZQ,mg special,nam zim,won,2017-04-03,2017-04-07,52.0
50B2JN7F,mg special,hottechi,lost,2017-04-03,2017-04-10,0.0
JXS3KFKM,gtx basic,betatech,won,2017-04-03,2017-04-05,532.0
QODSAVWU,gtxpro,isdom,won,2017-04-03,2017-04-04,5615.0
Q2BB73WT,gtx plus basic,,engaging,2017-04-03,,
UH3P961U,gtx basic,goodsilron,lost,2017-04-03,2017-04-04,0.0
3BQTRX5Y,gtxpro,faxquote,lost,2017-04-03,2017-05-26,0.0
YTL8VNGT,gtx basic,j texon,won,2017-04-03,2017-04-12,565.0
BL4SKUCN,gtx basic,ron tech,lost,2017-04-03,2017-04-11,0.0
8TRT2HNF,gtx basic,green plus,engaging,2017-04-03,,
ZLN48IIP,gtx basic,iselectrics,engaging,2017-04-03,,
W355HYRD,gtxpro,gekko co,lost,2017-04-03,2017-04-05,0.0
5UE0TE1R,gtxpro,yearin,won,2017-04-03,2017-04-14,3991.0
RFNRVNXJ,gtxpro,kinnamplus,won,2017-04-03,2017-05-20,5763.0
UTZDDOU7,mg special,conecom,lost,2017-04-03,2017-04-14,0.0
HVT28XPH,mg special,,engaging,2017-04-03,,
2ZXKC707,mg advanced,cheers,lost,2017-04-03,2017-04-11,0.0
VNCFE4LQ,gtx basic,j texon,won,2017-04-03,2017-04-15,456.0
VM0MHPAO,mg special,,engaging,2017-04-03,,
28QWFYSP,mg special,bluth company,lost,2017-04-03,2017-04-05,0.0
VIV0OXU6,gtx basic,domzoom,won,2017-04-04,2017-04-11,582.0
KVF0HK8S,mg special,domzoom,won,2017-04-04,2017-04-12,59.0
JLT2LLR3,mg advanced,donquadtech,won,2017-04-04,2017-04-09,3259.0
LXZD2PZD,gtx plus pro,,engaging,2017-04-04,,
2LF1TSPZ,gtx basic,ganjaflex,lost,2017-04-04,2017-05-10,0.0
FBJHTF91,gtx plus basic,kan code,lost,2017-04-04,2017-04-11,0.0
Z50GQV8I,gtx basic,vehement capital partners,won,2017-04-04,2017-04-11,593.0
O2CPAAF0,gtxpro,plussunin,won,2017-04-04,2017-06-26,5197.0
CEOTU8PX,gtxpro,dambase,lost,2017-04-04,2017-04-15,0.0
2S3DHZFO,gtxpro,konmatfix,lost,2017-04-04,2017-06-21,0.0
ZE1ZKD7Q,mg special,statholdings,lost,2017-04-04,2017-04-12,0.0
Y9XOOWHS,mg advanced,finhigh,won,2017-04-04,2017-06-18,3031.0
5FIGO7XN,gtxpro,gekko co,lost,2017-04-04,2017-04-15,0.0
EFO8XWXE,gtxpro,zencorporation,won,2017-04-04,2017-05-25,5244.0
BPOTQCFG,mg special,,engaging,2017-04-04,,
62R8ERQ0,mg special,green plus,lost,2017-04-04,2017-04-10,0.0
HYCELUAD,gtx plus pro,ontomedia,won,2017-04-04,2017-06-20,5946.0
MJZP9WYC,gtx plus basic,golddex,lost,2017-04-04,2017-04-08,0.0
JNYS6BIJ,gtx plus pro,labdrill,lost,2017-04-04,2017-04-11,0.0
LUT9KYJA,gtxpro,singletechno,won,2017-04-04,2017-06-06,4335.0
DIWC1AHU,gtx plus pro,finhigh,lost,2017-04-04,2017-04-06,0.0
ILYP3YGW,gtxpro,konmatfix,won,2017-04-04,2017-04-06,5063.0
0XC4DR3F,gtxpro,streethex,won,2017-04-04,2017-04-10,5032.0
3ZM8BJQO,gtxpro,labdrill,won,2017-04-04,2017-05-31,4398.0
AM5J5QPK,gtxpro,scotfind,won,2017-04-04,2017-04-06,4449.0
DRFUPEOU,gtx plus pro,blackzim,lost,2017-04-04,2017-05-10,0.0
I19TOSXS,gtx basic,treequote,lost,2017-04-04,2017-04-06,0.0
DWO4HD34,mg advanced,isdom,lost,2017-04-04,2017-04-15,0.0
4YH4JR1Q,mg special,funholding,won,2017-04-04,2017-05-31,50.0
XM4VD3NN,gtx plus basic,,engaging,2017-04-04,,
NUA0OE6Z,gtx basic,goodsilron,won,2017-04-04,2017-06-03,605.0
GDOHDB6U,mg special,scotfind,won,2017-04-04,2017-04-08,57.0
I58DG1XE,mg advanced,cheers,won,2017-04-04,2017-06-10,2882.0
YA3O04NX,mg advanced,gogozoom,won,2017-04-04,2017-06-05,3011.0
D62905BC,gtx plus pro,,engaging,2017-04-04,,
C2X9D7JO,gtx plus basic,rantouch,won,2017-04-04,2017-04-11,1181.0
SBLP2LJB,gtx plus basic,betatech,won,2017-04-04,2017-06-11,1067.0
3CWKBXEN,gtx basic,donquadtech,lost,2017-04-04,2017-04-13,0.0
ZG82F4GH,gtx basic,initech,lost,2017-04-04,2017-04-09,0.0
64KS4KGN,mg special,isdom,won,2017-04-04,2017-04-06,54.0
637HKAFD,gtx basic,plexzap,won,2017-04-04,2017-06-29,564.0
U9E3G8UT,gtx plus basic,conecom,lost,2017-04-05,2017-04-06,0.0
FB1AO8SL,mg special,betatech,won,2017-04-05,2017-04-14,57.0
79LGX9EX,gtxpro,yearin,won,2017-04-05,2017-06-30,5558.0
LOAYKUEO,gtx plus pro,treequote,lost,2017-04-05,2017-04-10,0.0
EM4XNIPW,gtx basic,silis,lost,2017-04-05,2017-04-07,0.0
E6WG7J0I,gtx plus basic,bubba gump,won,2017-04-05,2017-04-10,1083.0
37FL55S0,gtxpro,treequote,won,2017-04-05,2017-04-06,5647.0
RSXFS096,gtx basic,zencorporation,lost,2017-04-05,2017-08-07,0.0
5QSU8PQU,gtxpro,silis,won,2017-04-05,2017-06-19,4648.0
N58V2ML8,mg special,plussunin,won,2017-04-05,2017-04-14,50.0
SFI9TVH3,mg advanced,hottechi,lost,2017-04-05,2017-04-07,0.0
0G65AQVC,gtx basic,kan code,lost,2017-04-05,2017-05-30,0.0
F91QWQ1G,gtxpro,singletechno,lost,2017-04-05,2017-04-07,0.0
XEP9GSSY,gtx basic,dambase,lost,2017-04-05,2017-08-07,0.0
0000I7AO,gtx basic,rangreen,won,2017-04-05,2017-05-12,505.0
A0VM9Q5M,gtxpro,doncon,lost,2017-04-05,2017-04-15,0.0
P9SDPJJO,gtx basic,green plus,won,2017-04-05,2017-04-06,450.0
NW6OPA4M,gtx plus pro,blackzim,won,2017-04-05,2017-05-21,4983.0
ZZQB2NPD,gtx plus basic,ron tech,won,2017-04-05,2017-06-19,1140.0
9ILB20UV,mg special,,engaging,2017-04-05,,
KG5JIU81,gtx plus basic,faxquote,lost,2017-04-05,2017-04-07,0.0
4XGA0K6N,mg advanced,j texon,won,2017-04-05,2017-06-22,3188.0
MV1LBCP5,gtx basic,silis,lost,2017-04-05,2017-04-06,0.0
UIFIWKNI,gtx plus basic,xx zobam,won,2017-04-05,2017-08-02,1091.0
MBGVOGCY,gtx plus pro,bioplex,won,2017-04-05,2017-04-12,5095.0
2WQ5FUPR,mg special,condax,won,2017-04-05,2017-08-02,51.0
DA6LGJ66,mg special,green plus,won,2017-04-05,2017-06-19,62.0
OJSYLHMZ,gtx basic,zoomit,won,2017-04-05,2017-06-28,550.0
QO6CI3P4,mg special,gekko co,won,2017-04-05,2017-04-07,45.0
PNO7D8PD,gtx basic,,engaging,2017-04-05,,
HJP5X1MT,gtx basic,dontechi,won,2017-04-06,2017-06-09,527.0
JO4MF90Q,gtx basic,kinnamplus,lost,2017-04-06,2017-04-15,0.0
RX95UPUC,gtx plus basic,xx zobam,lost,2017-04-06,2017-05-30,0.0
2GV66JA7,mg advanced,,engaging,2017-04-06,,
0SMQAD34,mg advanced,domzoom,lost,2017-04-06,2017-04-08,0.0
THMEDL51,mg special,rundofase,won,2017-04-06,2017-04-14,64.0
94B4785B,mg advanced,plussunin,won,2017-04-06,2017-04-15,3655.0
AKMV6WN5,gtk 500,,engaging,2017-04-06,,
HPIKEMB9,mg special,,engaging,2017-04-06,,
SLN6HHLD,mg special,bioholding,lost,2017-04-06,2017-04-16,0.0
MU3PM8ON,mg advanced,rundofase,lost,2017-04-06,2017-04-13,0.0
U0E0XHK9,mg advanced,,engaging,2017-04-06,,
E6GVZ30Q,gtx basic,finjob,won,2017-04-06,2017-05-21,561.0
8254HM4E,gtx plus basic,,engaging,2017-04-06,,
QVWM8LUB,gtx basic,hatfan,lost,2017-04-06,2017-08-06,0.0
